Mode,Start_Time,Animal,Unit,Weight
1,2025-08-01 00:22:57.700043,1111110192192,3,22.26
1,2025-08-01 00:22:57.902138,1111110192192,3,24.84
1,2025-08-01 00:22:58.106635,1111110192192,3,10.1
1,2025-08-01 00:22:58.309680,1111110192192,3,10.13
1,2025-08-01 00:22:58.512949,1111110192192,3,0.94
1,2025-08-01 00:22:58.716339,1111110192192,3,-1.39
1,2025-08-01 00:22:58.919085,1111110192192,3,-0.63
1,2025-08-01 00:22:59.121989,1111110192192,3,-0.05
1,2025-08-01 00:22:59.323875,1111110192192,3,0.0
1,2025-08-01 00:22:59.527196,1111110192192,3,0.08
1,2025-08-01 00:31:17.873219,1111110192192,3,23.02
1,2025-08-01 00:31:18.075851,1111110192192,3,24.19
1,2025-08-01 00:31:18.278659,1111110192192,3,13.32
1,2025-08-01 00:31:18.481724,1111110192192,3,10.09
1,2025-08-01 00:31:18.684698,1111110192192,3,4.25
1,2025-08-01 00:31:18.886951,1111110192192,3,-0.5
1,2025-08-01 00:31:19.093230,1111110192192,3,-0.93
1,2025-08-01 00:31:19.295374,1111110192192,3,0.16
1,2025-08-01 00:31:19.498034,1111110192192,3,0.13
1,2025-08-01 00:31:19.701301,1111110192192,3,0.09
1,2025-08-01 00:32:31.012613,1111110192192,3,23.81
1,2025-08-01 00:32:31.215187,1111110192192,3,24.16
1,2025-08-01 00:32:31.418467,1111110192192,3,22.1
1,2025-08-01 00:32:31.620318,1111110192192,3,10.21
1,2025-08-01 00:32:31.824936,1111110192192,3,8.09
1,2025-08-01 00:32:32.027738,1111110192192,3,2.42
1,2025-08-01 00:32:32.229941,1111110192192,3,-0.83
1,2025-08-01 00:32:32.433305,1111110192192,3,-3.24
1,2025-08-01 00:32:32.635827,1111110192192,3,-0.39
1,2025-08-01 00:32:32.838860,1111110192192,3,-0.02
1,2025-08-01 00:43:41.299796,1111110192192,3,21.92
1,2025-08-01 00:43:41.502493,1111110192192,3,24.62
1,2025-08-01 00:43:41.705309,1111110192192,3,10.97
1,2025-08-01 00:43:41.907087,1111110192192,3,10.39
1,2025-08-01 00:43:42.110188,1111110192192,3,2.11
1,2025-08-01 00:43:42.311967,1111110192192,3,0.03
1,2025-08-01 00:43:42.515062,1111110192192,3,0.14
1,2025-08-01 00:43:42.717941,1111110192192,3,0.19
1,2025-08-01 00:43:42.921108,1111110192192,3,0.08
1,2025-08-01 00:43:43.123255,1111110192192,3,0.07
1,2025-08-01 01:43:17.727757,19647181251,3,23.03
1,2025-08-01 01:43:17.930707,19647181251,3,24.98
1,2025-08-01 01:43:18.133608,19647181251,3,10.48
1,2025-08-01 01:43:18.336733,19647181251,3,5.88
1,2025-08-01 01:43:18.540138,19647181251,3,2.54
1,2025-08-01 01:43:18.743033,19647181251,3,-0.84
1,2025-08-01 01:43:18.946369,19647181251,3,-0.33
1,2025-08-01 01:43:19.149216,19647181251,3,0.09
1,2025-08-01 01:43:19.351741,19647181251,3,0.13
1,2025-08-01 01:43:19.554404,19647181251,3,0.12
1,2025-08-01 01:51:14.265590,1111110190190,3,23.21
1,2025-08-01 01:51:14.468691,1111110190190,3,24.68
1,2025-08-01 01:51:14.671865,1111110190190,3,16.9
1,2025-08-01 01:51:14.875324,1111110190190,3,4.21
1,2025-08-01 01:51:15.079089,1111110190190,3,2.55
1,2025-08-01 01:51:15.281070,1111110190190,3,-3.9
1,2025-08-01 01:51:15.483497,1111110190190,3,-0.74
1,2025-08-01 01:51:15.688713,1111110190190,3,-0.68
1,2025-08-01 01:51:15.891585,1111110190190,3,0.15
1,2025-08-01 01:51:16.094227,1111110190190,3,0.12
1,2025-08-01 02:35:17.971247,1111111248249,3,23.38
1,2025-08-01 02:35:18.173421,1111111248249,3,23.47
1,2025-08-01 02:35:18.376655,1111111248249,3,17.4
1,2025-08-01 02:35:18.579696,1111111248249,3,7.61
1,2025-08-01 02:35:18.782773,1111111248249,3,4.0
1,2025-08-01 02:35:18.985378,1111111248249,3,3.54
1,2025-08-01 02:35:19.188489,1111111248249,3,-0.35
1,2025-08-01 02:35:19.391528,1111111248249,3,-1.26
1,2025-08-01 02:35:19.597301,1111111248249,3,-0.1
1,2025-08-01 02:35:19.800862,1111111248249,3,0.02
1,2025-08-01 02:43:31.882683,19645674,3,23.58
1,2025-08-01 02:43:32.085995,19645674,3,23.77
1,2025-08-01 02:43:32.290732,19645674,3,18.67
1,2025-08-01 02:43:32.494270,19645674,3,11.42
1,2025-08-01 02:43:32.696924,19645674,3,3.31
1,2025-08-01 02:43:32.899853,19645674,3,1.07
1,2025-08-01 02:43:33.102632,19645674,3,0.14
1,2025-08-01 02:43:33.305599,19645674,3,-0.18
1,2025-08-01 02:43:33.508872,19645674,3,0.09
1,2025-08-01 02:43:33.712154,19645674,3,0.09
1,2025-08-01 02:46:58.215523,1964711262,3,21.28
1,2025-08-01 02:46:58.418535,1964711262,3,25.03
1,2025-08-01 02:46:58.621786,1964711262,3,22.43
1,2025-08-01 02:46:58.823825,1964711262,3,23.53
1,2025-08-01 02:46:59.025630,1964711262,3,24.77
1,2025-08-01 02:46:59.228215,1964711262,3,26.35
1,2025-08-01 02:46:59.435717,1964711262,3,26.11
1,2025-08-01 02:46:59.639256,1964711262,3,26.84
1,2025-08-01 02:46:59.841350,1964711262,3,28.13
1,2025-08-01 02:47:00.044598,1964711262,3,27.25
1,2025-08-01 02:48:51.202360,1111111248249,3,21.86
1,2025-08-01 02:48:51.404590,1111111248249,3,24.15
1,2025-08-01 02:48:51.607517,1111111248249,3,27.64
1,2025-08-01 02:48:51.810748,1111111248249,3,11.27
1,2025-08-01 02:48:52.013761,1111111248249,3,5.47
1,2025-08-01 02:48:52.217235,1111111248249,3,4.13
1,2025-08-01 02:48:52.420322,1111111248249,3,2.73
1,2025-08-01 02:48:52.623270,1111111248249,3,-0.97
1,2025-08-01 02:48:52.826116,1111111248249,3,0.29
1,2025-08-01 02:48:53.028985,1111111248249,3,0.07
1,2025-08-01 02:53:12.123740,11111114041,3,24.42
1,2025-08-01 02:53:12.326010,11111114041,3,22.81
1,2025-08-01 02:53:12.528510,11111114041,3,25.79
1,2025-08-01 02:53:12.730502,11111114041,3,27.0
1,2025-08-01 02:53:12.933595,11111114041,3,27.5
1,2025-08-01 02:53:13.136724,11111114041,3,27.47
1,2025-08-01 02:53:13.338740,11111114041,3,27.11
1,2025-08-01 02:53:13.540872,11111114041,3,26.92
1,2025-08-01 02:53:13.748070,11111114041,3,26.95
1,2025-08-01 02:53:13.954110,11111114041,3,27.67
