Mode,Start_Time,Animal,Unit,Weight
1,2025-07-30 00:00:44.063672,19647181251,3,26.64
1,2025-07-30 00:00:44.266066,19647181251,3,26.69
1,2025-07-30 00:00:44.468338,19647181251,3,20.2
1,2025-07-30 00:00:44.671428,19647181251,3,10.89
1,2025-07-30 00:00:44.874548,19647181251,3,9.42
1,2025-07-30 00:00:45.077685,19647181251,3,8.53
1,2025-07-30 00:00:45.280783,19647181251,3,2.61
1,2025-07-30 00:00:45.483886,19647181251,3,-0.53
1,2025-07-30 00:00:45.687119,19647181251,3,-1.14
1,2025-07-30 00:00:45.889791,19647181251,3,-0.23
1,2025-07-30 00:01:06.728301,1111110190190,3,24.6
1,2025-07-30 00:01:06.930465,1111110190190,3,24.71
1,2025-07-30 00:01:07.133212,1111110190190,3,24.65
1,2025-07-30 00:01:07.336408,1111110190190,3,10.88
1,2025-07-30 00:01:07.539069,1111110190190,3,5.5
1,2025-07-30 00:01:07.741746,1111110190190,3,6.18
1,2025-07-30 00:01:07.944499,1111110190190,3,2.55
1,2025-07-30 00:01:08.146966,1111110190190,3,-0.31
1,2025-07-30 00:01:08.349665,1111110190190,3,-0.84
1,2025-07-30 00:01:08.552424,1111110190190,3,-0.18
1,2025-07-30 00:01:17.605466,1964711262,3,27.03
1,2025-07-30 00:01:17.807950,1964711262,3,26.93
1,2025-07-30 00:01:18.010537,1964711262,3,28.12
1,2025-07-30 00:01:18.212863,1964711262,3,10.95
1,2025-07-30 00:01:18.415130,1964711262,3,10.25
1,2025-07-30 00:01:18.617505,1964711262,3,10.34
1,2025-07-30 00:01:18.820008,1964711262,3,0.15
1,2025-07-30 00:01:19.022563,1964711262,3,1.14
1,2025-07-30 00:01:19.225167,1964711262,3,0.14
1,2025-07-30 00:01:19.428338,1964711262,3,-0.36
1,2025-07-30 00:01:23.606207,11111114041,3,20.71
1,2025-07-30 00:01:23.808573,11111114041,3,22.06
1,2025-07-30 00:01:24.011057,11111114041,3,27.95
1,2025-07-30 00:01:24.213525,11111114041,3,27.96
1,2025-07-30 00:01:24.415977,11111114041,3,28.4
1,2025-07-30 00:01:24.618395,11111114041,3,28.37
1,2025-07-30 00:01:24.820846,11111114041,3,28.75
1,2025-07-30 00:01:25.023289,11111114041,3,29.03
1,2025-07-30 00:01:25.225738,11111114041,3,27.41
1,2025-07-30 00:01:25.428040,11111114041,3,27.71
1,2025-07-30 00:01:25.662938,11111114041,3,25.33
1,2025-07-30 00:01:25.865369,11111114041,3,23.84
1,2025-07-30 00:01:26.067797,11111114041,3,28.05
1,2025-07-30 00:01:26.270219,11111114041,3,27.75
1,2025-07-30 00:01:26.472740,11111114041,3,27.5
1,2025-07-30 00:01:26.675669,11111114041,3,27.21
1,2025-07-30 00:01:26.881999,11111114041,3,27.63
1,2025-07-30 00:01:27.084860,11111114041,3,27.43
1,2025-07-30 00:01:27.287914,11111114041,3,28.21
1,2025-07-30 00:01:27.490667,11111114041,3,27.8
1,2025-07-30 00:02:27.504206,1964711262,3,27.75
1,2025-07-30 00:02:27.706329,1964711262,3,26.57
1,2025-07-30 00:02:27.908616,1964711262,3,32.22
1,2025-07-30 00:02:28.110903,1964711262,3,14.64
1,2025-07-30 00:02:28.313198,1964711262,3,10.45
1,2025-07-30 00:02:28.515428,1964711262,3,6.81
1,2025-07-30 00:02:28.717632,1964711262,3,0.94
1,2025-07-30 00:02:28.919805,1964711262,3,-0.45
1,2025-07-30 00:02:29.122175,1964711262,3,-0.05
1,2025-07-30 00:02:29.324449,1964711262,3,-0.19
1,2025-07-30 00:03:57.689167,19647181251,3,26.48
1,2025-07-30 00:03:57.891374,19647181251,3,26.28
1,2025-07-30 00:03:58.094085,19647181251,3,19.43
1,2025-07-30 00:03:58.297652,19647181251,3,11.76
1,2025-07-30 00:03:58.500170,19647181251,3,8.26
1,2025-07-30 00:03:58.702680,19647181251,3,3.69
1,2025-07-30 00:03:58.905238,19647181251,3,-1.15
1,2025-07-30 00:03:59.107756,19647181251,3,-0.19
1,2025-07-30 00:03:59.310245,19647181251,3,-0.2
1,2025-07-30 00:03:59.512917,19647181251,3,-0.17
1,2025-07-30 00:04:03.205397,1964711262,3,19.98
1,2025-07-30 00:04:03.407834,1964711262,3,25.42
1,2025-07-30 00:04:03.610365,1964711262,3,26.85
1,2025-07-30 00:04:03.812849,1964711262,3,16.91
