Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-15 23:59:26.880483,11111116362,2,0,0,0,0
1,2025-07-16 00:07:54.086711,19647181251,2,61,0,10,0
1,2025-07-16 00:08:10.367769,19647181251,2,0,0,0,0
1,2025-07-16 00:08:22.441017,11111114041,2,159,0,16,0
1,2025-07-16 00:12:54.481342,1111110192192,2,0,82,0,14
1,2025-07-16 00:13:25.488096,1964711262,2,76,0,9,0
1,2025-07-16 00:13:36.302708,1964711262,2,0,0,0,0
1,2025-07-16 00:18:39.504035,11111116362,2,0,137,0,17
1,2025-07-16 00:19:40.621721,11111114041,2,0,38,0,5
1,2025-07-16 00:19:54.151468,11111114041,2,0,0,0,0
1,2025-07-16 00:20:03.799216,11111114041,2,0,0,0,0
1,2025-07-16 00:21:24.692131,1111111248249,2,67,0,11,0
1,2025-07-16 00:22:07.374450,1102000232,2,0,0,0,0
1,2025-07-16 00:22:07.390479,1964711262,2,0,146,0,17
1,2025-07-15 23:35:10.601255,11111114041,1,0,0,0,0
1,2025-07-16 00:25:17.018415,1111111248249,1,0,0,0,0
1,2025-07-16 00:22:28.843890,1964711262,2,0,0,0,0
1,2025-07-16 00:26:27.782418,11111116362,2,0,0,0,0
1,2025-07-16 00:26:29.284270,11111116362,2,65,0,10,0
1,2025-07-16 00:35:51.493036,1111111248249,2,0,37,0,8
1,2025-07-16 00:41:36.918180,11111114041,2,0,130,0,15
1,2025-07-16 00:41:57.555607,11111114041,2,0,0,0,0
1,2025-07-16 01:02:01.663894,11111114041,2,0,0,0,0
1,2025-07-16 01:02:06.535781,11111114041,2,0,0,0,0
1,2025-07-16 00:25:41.617486,1111111248249,1,0,0,0,0
1,2025-07-16 01:17:44.537947,11111114041,1,0,0,0,0
1,2025-07-16 01:13:31.698151,11111114041,2,102,0,12,0
1,2025-07-16 01:18:39.153215,11111114041,2,0,119,0,13
1,2025-07-16 01:23:54.527778,1111110190190,2,0,41,0,7
1,2025-07-16 01:31:00.428800,1111110190190,2,83,0,12,0
1,2025-07-16 01:40:15.625833,11111114041,2,42,0,4,0
1,2025-07-16 01:40:32.349510,11111114041,2,0,0,0,0
1,2025-07-16 02:36:17.632011,1111110192192,2,102,0,15,0
1,2025-07-16 02:57:20.725348,11111116362,2,0,168,0,22
1,2025-07-16 02:57:58.071432,1964711262,2,55,0,8,0
1,2025-07-16 03:01:24.377417,19647181251,2,0,82,0,13
1,2025-07-16 03:01:39.393348,19647181251,2,12,0,2,0
1,2025-07-16 03:01:43.033696,1102000232,2,0,0,0,0
1,2025-07-16 03:01:43.052453,19647181251,2,2,0,1,0
1,2025-07-16 03:05:59.595927,1964711262,2,0,111,0,18
1,2025-07-16 03:08:44.433434,19647181251,2,53,0,9,0
1,2025-07-16 03:11:20.244653,11111116362,2,85,0,14,0
1,2025-07-16 03:53:53.711403,1111111248249,2,0,0,0,0
1,2025-07-16 05:28:42.005902,1111110192192,2,0,318,0,15
1,2025-07-16 05:41:44.037819,11111116362,2,0,0,0,0
1,2025-07-16 05:41:46.178638,11111116362,2,0,0,0,0
1,2025-07-16 06:01:19.720258,11111116362,2,0,192,0,25
1,2025-07-16 06:11:52.935847,11111116362,2,33,0,6,0
1,2025-07-16 06:13:22.342886,19647181251,2,0,0,0,0
1,2025-07-16 06:13:26.096039,19647181251,2,0,0,0,0
1,2025-07-16 06:13:28.700076,19647181251,2,0,0,0,0
1,2025-07-16 06:13:35.280334,19647181251,2,0,2,0,1
1,2025-07-16 06:39:39.439641,1964711262,2,25,0,4,0
1,2025-07-16 08:04:21.929725,1111110190190,2,0,0,0,0
1,2025-07-16 08:07:04.961927,11111114041,2,125,0,16,0
1,2025-07-16 08:08:46.113042,1111111248249,2,60,0,12,0
1,2025-07-16 08:09:03.540331,1111111248249,2,0,0,0,0
1,2025-07-16 08:17:11.580476,1111110190190,2,0,60,0,7
1,2025-07-16 08:19:24.919810,1102000232,2,0,0,0,0
