Mode,Start_Time,Animal,Unit,Weight
1,2025-07-16 00:04:51.038888,1111111134135,3,21.69
1,2025-07-16 00:04:51.241825,1111111134135,3,23.28
1,2025-07-16 00:04:51.444509,1111111134135,3,19.47
1,2025-07-16 00:04:51.647990,1111111134135,3,23.06
1,2025-07-16 00:04:51.851205,1111111134135,3,27.38
1,2025-07-16 00:04:52.054280,1111111134135,3,27.25
1,2025-07-16 00:04:52.258111,1111111134135,3,27.2
1,2025-07-16 00:04:52.462196,1111111134135,3,27.4
1,2025-07-16 00:04:52.666691,1111111134135,3,27.76
1,2025-07-16 00:04:52.870500,1111111134135,3,27.34
1,2025-07-16 00:04:53.162225,1111111134135,3,26.48
1,2025-07-16 00:04:53.365664,1111111134135,3,27.29
1,2025-07-16 00:04:53.568759,1111111134135,3,25.64
1,2025-07-16 00:04:53.771784,1111111134135,3,29.81
1,2025-07-16 00:04:53.975769,1111111134135,3,21.5
1,2025-07-16 00:04:54.179963,1111111134135,3,13.51
1,2025-07-16 00:04:54.384412,1111111134135,3,13.16
1,2025-07-16 00:04:54.587466,1111111134135,3,10.97
1,2025-07-16 00:04:54.791584,1111111134135,3,4.24
1,2025-07-16 00:04:54.995552,1111111134135,3,2.5
1,2025-07-16 00:07:46.769302,19647186244,3,24.01
1,2025-07-16 00:07:46.973212,19647186244,3,26.18
1,2025-07-16 00:07:47.177247,19647186244,3,26.52
1,2025-07-16 00:07:47.381138,19647186244,3,26.39
1,2025-07-16 00:07:47.584446,19647186244,3,26.69
1,2025-07-16 00:07:47.787515,19647186244,3,26.1
1,2025-07-16 00:07:47.991513,19647186244,3,25.97
1,2025-07-16 00:07:48.194514,19647186244,3,26.27
1,2025-07-16 00:07:48.398017,19647186244,3,26.45
1,2025-07-16 00:07:48.602088,19647186244,3,26.41
1,2025-07-16 00:07:50.719350,19647186244,3,25.74
1,2025-07-16 00:07:50.923111,19647186244,3,24.97
1,2025-07-16 00:07:51.125982,19647186244,3,16.5
1,2025-07-16 00:07:51.329432,19647186244,3,14.49
1,2025-07-16 00:07:51.533422,19647186244,3,13.12
1,2025-07-16 00:07:51.736588,19647186244,3,7.79
1,2025-07-16 00:07:51.940532,19647186244,3,4.19
