Mode,Start_Time,Animal,Unit,Licks1,Licks2,Drinks1,Drinks2
1,2025-07-28 23:59:56.380658,1111110209209,1,0,0,0,0
1,2025-07-28 23:59:22.426915,1111110209209,2,0,4,0,1
1,2025-07-29 00:02:14.176953,19647186244,1,0,47,0,4
1,2025-07-29 00:02:45.941487,19647186244,1,0,17,0,2
1,2025-07-29 00:02:45.208309,196471892,2,146,0,18,0
1,2025-07-29 00:02:52.892860,1111111151150,1,46,0,5,0
1,2025-07-29 00:03:09.158665,1111111151150,2,304,0,32,0
1,2025-07-29 00:03:24.752790,19647186244,1,0,3,0,2
1,2025-07-29 00:03:50.192228,19647186244,2,0,22,0,3
1,2025-07-29 00:05:19.972476,19647186244,2,0,120,0,21
1,2025-07-29 00:05:11.169987,19647186244,1,0,12,0,3
1,2025-07-29 00:06:25.099946,196471892,2,306,0,31,0
1,2025-07-29 00:08:13.034161,1111110209209,2,0,206,0,18
1,2025-07-29 00:07:16.901511,1111111134135,1,0,266,0,31
1,2025-07-29 00:08:49.194054,19645782,2,169,0,20,0
1,2025-07-29 00:09:20.863853,1111110252252,2,0,42,0,4
1,2025-07-29 00:09:30.208948,1111110209209,2,0,84,0,13
1,2025-07-29 00:08:51.940318,1111110209209,1,64,0,10,0
1,2025-07-29 00:10:22.905295,19644148217,1,0,665,0,44
1,2025-07-29 00:10:17.663917,1111110252252,2,0,42,0,6
1,2025-07-29 00:11:26.753662,1111110209209,1,294,0,12,0
1,2025-07-29 00:16:01.420796,1111110209209,1,36,0,5,0
1,2025-07-29 00:25:01.680253,1111110209209,1,3,0,1,0
1,2025-07-29 00:12:59.442937,1111110209209,2,0,23,0,3
1,2025-07-29 00:27:17.974940,1102000232,2,0,0,0,0
1,2025-07-29 00:27:17.991323,19645782,2,834,0,45,0
1,2025-07-29 00:28:07.842902,19645782,2,29,0,4,0
1,2025-07-29 00:28:11.901328,19645782,2,3,0,0,0
1,2025-07-29 00:28:12.317787,19645782,2,26,0,3,0
1,2025-07-29 00:28:16.072146,19645782,2,21,0,3,0
1,2025-07-29 00:28:19.044377,19645782,2,4,0,0,0
1,2025-07-29 00:28:22.255507,19647186244,2,0,121,0,7
1,2025-07-29 00:26:35.536197,19645782,1,0,0,0,0
1,2025-07-29 00:28:38.634006,19647186244,1,0,0,0,0
1,2025-07-29 00:28:35.917084,1111110252252,2,0,92,0,6
1,2025-07-29 00:29:01.993684,19647186244,1,0,35,0,5
1,2025-07-29 00:29:32.816280,1111110209209,2,0,15,0,1
1,2025-07-29 00:29:53.206252,1111110209209,1,25,0,4,0
1,2025-07-29 00:33:41.151451,19647186244,1,0,1,0,1
1,2025-07-29 00:34:21.016245,1102000232,1,0,0,0,0
1,2025-07-29 00:30:40.373327,1111110209209,2,0,0,0,0
1,2025-07-29 00:34:30.844437,196471892,2,120,0,5,0
1,2025-07-29 00:34:39.775855,1111110209209,2,0,69,0,4
1,2025-07-29 00:34:47.414462,196471892,2,47,0,6,0
1,2025-07-29 00:35:53.949058,19647186244,2,0,0,0,0
1,2025-07-29 00:36:00.866707,19647186244,2,0,25,0,5
1,2025-07-29 00:36:10.134559,196471892,2,44,0,5,0
1,2025-07-29 00:34:21.034510,1111110209209,1,43,0,4,0
1,2025-07-29 00:36:18.747572,196471892,2,0,0,0,0
1,2025-07-29 00:36:37.218066,19645782,2,64,0,7,0
1,2025-07-29 00:36:34.117212,1111111151150,1,37,0,3,0
1,2025-07-29 00:38:07.288287,1111110209209,1,22,0,3,0
1,2025-07-29 00:36:50.447506,1111111151150,2,167,0,19,0
1,2025-07-29 00:38:17.642325,1111110252252,1,0,176,0,20
1,2025-07-29 00:38:42.918626,19647186244,1,0,583,0,25
1,2025-07-29 00:38:28.809937,19647186244,2,0,24,0,3
1,2025-07-29 00:39:46.958594,1102000232,2,0,0,0,0
1,2025-07-29 00:39:46.976332,19645782,2,201,0,22,0
1,2025-07-29 00:40:11.453970,19645782,2,52,0,7,0
1,2025-07-29 00:39:12.719901,19645782,1,877,0,21,0
1,2025-07-29 00:40:19.043561,19645782,2,85,0,10,0
1,2025-07-29 00:40:25.450730,1111110209209,1,24,0,3,0
1,2025-07-29 00:43:14.916962,1111110209209,1,30,0,4,0
1,2025-07-29 00:40:36.524248,1111110209209,2,0,256,0,11
1,2025-07-29 00:46:22.359187,1111111151150,2,74,0,8,0
1,2025-07-29 00:46:19.563528,1111110209209,1,11,0,1,0
1,2025-07-29 00:48:21.159133,1111110252252,1,0,0,0,0
1,2025-07-29 00:46:34.824604,1111110209209,2,0,78,0,11
1,2025-07-29 00:54:46.779919,1111110252252,2,0,0,0,0
1,2025-07-29 00:57:06.972406,19645782,2,1450,0,36,0
1,2025-07-29 00:57:48.344025,1111110209209,2,0,72,0,11
1,2025-07-29 00:50:51.689908,19647186244,1,0,0,0,0
1,2025-07-29 00:58:07.899888,1111110209209,2,0,0,0,0
1,2025-07-29 01:02:52.792610,196471892,2,96,0,12,0
1,2025-07-29 01:04:16.758723,196471892,2,74,0,10,0
1,2025-07-29 01:04:34.014745,19645782,2,0,18,0,3
1,2025-07-29 01:04:49.529504,1111111151150,2,35,0,4,0
1,2025-07-29 01:05:00.603480,1111110252252,2,0,33,0,5
1,2025-07-29 01:05:12.987161,1111111151150,2,162,0,18,0
1,2025-07-29 01:06:35.195447,196471892,2,227,0,23,0
1,2025-07-29 01:08:28.129213,1111111151150,2,125,0,15,0
1,2025-07-29 00:58:46.104012,1111110209209,1,16,0,2,0
1,2025-07-29 01:09:03.601748,1111110252252,1,0,1,0,1
1,2025-07-29 01:09:08.090968,19647186244,1,0,29,0,4
1,2025-07-29 01:08:48.487330,19647186244,2,0,320,0,8
1,2025-07-29 01:12:43.049391,19645782,2,0,60,0,9
1,2025-07-29 01:13:40.474454,1102000232,2,0,0,0,0
1,2025-07-29 01:13:40.489797,19645782,2,0,0,0,0
1,2025-07-29 01:13:43.112086,19645782,2,0,0,0,0
1,2025-07-29 01:13:45.731742,19645782,2,0,3,0,2
1,2025-07-29 01:14:16.552443,1111111151150,2,0,23,0,5
1,2025-07-29 01:14:48.237171,1111111151150,2,0,0,0,0
1,2025-07-29 01:20:24.789512,196471892,2,0,0,0,0
1,2025-07-29 01:38:40.708468,196471892,2,799,0,47,0
1,2025-07-29 01:40:01.414819,19645782,2,0,70,0,5
1,2025-07-29 01:40:10.330881,19645782,2,0,0,0,0
1,2025-07-29 01:12:27.213269,19645782,1,1,1,0,0
1,2025-07-29 01:40:40.451910,1111110209209,1,44,0,5,0
1,2025-07-29 01:40:15.572691,1111110209209,2,0,52,0,3
1,2025-07-29 01:41:05.710806,19645782,2,0,132,0,6
1,2025-07-29 01:52:45.177161,19645782,2,0,64,0,4
1,2025-07-29 01:55:53.385990,196471892,2,1331,0,61,0
1,2025-07-29 01:40:57.819074,19645782,1,3,0,1,0
1,2025-07-29 01:57:05.306246,19645782,2,0,351,0,17
1,2025-07-29 02:17:37.056210,19645782,2,0,9,0,2
1,2025-07-29 02:18:53.495889,1111110209209,2,0,28,0,2
1,2025-07-29 02:19:58.559789,19644148217,2,0,95,0,3
1,2025-07-29 02:42:36.698581,19645782,2,0,145,0,6
1,2025-07-29 03:02:20.292866,1111110209209,2,0,0,0,0
1,2025-07-29 02:03:34.727807,1111110209209,1,0,0,0,0
1,2025-07-29 03:04:21.714616,1111111151150,2,0,37,0,5
1,2025-07-29 03:12:48.482760,1102000232,2,0,0,0,0
1,2025-07-29 03:12:48.498303,1111111151150,2,0,302,0,23
1,2025-07-29 03:06:45.310515,1111110252252,1,0,17,0,2
1,2025-07-29 03:13:18.570168,1111111151150,2,0,35,0,5
1,2025-07-29 03:14:35.441393,19647186244,2,0,149,0,5
1,2025-07-29 03:20:18.848356,19647186244,2,0,1694,0,74
1,2025-07-29 03:13:51.245817,1111111151150,1,440,0,28,0
1,2025-07-29 03:23:06.221926,1102000232,1,0,0,0,0
1,2025-07-29 03:22:56.555922,19647186244,2,0,18,0,3
1,2025-07-29 03:24:03.488626,19645782,2,0,128,0,3
1,2025-07-29 03:37:13.886812,196471892,2,211,0,22,0
1,2025-07-29 03:38:45.941219,19647186244,2,0,34,0,5
1,2025-07-29 03:41:58.637065,1111110209209,2,0,457,0,32
1,2025-07-29 03:57:14.289921,19645782,2,0,180,0,7
1,2025-07-29 04:40:00.372121,196471892,2,0,84,0,3
1,2025-07-29 04:50:38.290799,19644148217,2,0,0,0,0
1,2025-07-29 03:23:06.239529,19647186244,1,0,8,0,1
1,2025-07-29 04:53:23.681695,1111111134135,1,0,8,0,1
1,2025-07-29 04:52:44.408560,1111111134135,2,0,43,0,5
1,2025-07-29 04:55:47.742339,19644148217,1,0,37,0,3
1,2025-07-29 05:53:33.628412,1111110252252,2,0,1,0,1
1,2025-07-29 05:57:47.877537,1111110209209,1,38,0,6,0
1,2025-07-29 05:59:13.822827,1111110209209,1,0,0,0,0
1,2025-07-29 05:58:10.822956,1111110209209,2,0,1,0,1
1,2025-07-29 05:59:15.325105,1111110209209,1,0,0,0,0
1,2025-07-29 06:01:38.714441,1111110209209,2,0,0,0,0
1,2025-07-29 06:05:03.331829,1111111151150,2,0,55,0,7
1,2025-07-29 06:04:12.745424,1111110252252,1,0,2,0,1
1,2025-07-29 06:05:19.837021,1111110252252,2,0,0,0,0
1,2025-07-29 06:05:26.212487,1111110252252,1,0,49,0,1
1,2025-07-29 06:06:48.198652,1111110209209,1,17,0,4,0
1,2025-07-29 06:07:29.695413,1111110252252,1,0,16,0,3
1,2025-07-29 06:06:31.195788,1111110209209,2,0,164,0,6
1,2025-07-29 06:07:52.206973,1111110209209,1,0,0,0,0
1,2025-07-29 06:08:06.362815,1111110209209,1,0,0,0,0
1,2025-07-29 06:08:01.249621,1111110252252,2,0,4,0,2
1,2025-07-29 06:17:28.513094,1102000232,2,0,0,0,0
1,2025-07-29 06:17:28.528569,19645782,2,0,484,0,23
1,2025-07-29 06:17:57.417729,19645782,2,0,0,0,0
1,2025-07-29 06:35:21.902467,196471892,2,0,0,0,0
1,2025-07-29 06:10:29.720049,1111110252252,1,0,0,0,0
1,2025-07-29 07:04:46.769571,19647186244,2,0,0,0,0
1,2025-07-29 07:17:22.514820,19647186244,1,0,0,0,0
1,2025-07-29 07:19:17.861397,19647186244,2,0,83,0,6
1,2025-07-29 07:57:24.347169,1111111134135,2,0,3,0,1
1,2025-07-29 07:57:14.533623,1111111134135,1,0,0,0,0
1,2025-07-29 08:17:51.577259,1111111151150,2,0,39,0,3
1,2025-07-29 08:29:53.094282,19644148217,2,0,2,0,1
1,2025-07-29 08:29:41.208166,19644148217,1,0,0,0,0
1,2025-07-29 08:33:51.697472,19644148217,2,0,0,0,0
1,2025-07-29 08:35:44.265036,1111110209209,1,0,0,0,0
1,2025-07-29 08:40:33.138800,1111110209209,1,6,0,2,0
1,2025-07-29 08:39:11.361195,1111110209209,2,0,0,0,0
1,2025-07-29 08:50:39.020890,1111110252252,1,0,9,0,1
1,2025-07-29 08:51:10.162640,1111110252252,2,0,0,0,0
1,2025-07-29 08:59:36.692777,19647186244,1,0,0,0,0
1,2025-07-29 09:06:18.164436,1102000232,1,0,0,0,0
1,2025-07-29 09:04:02.525245,19645782,2,0,22,0,2
1,2025-07-29 09:09:25.398608,196471892,2,0,7,0,3
1,2025-07-29 09:11:47.748719,19647186244,2,0,108,0,11
1,2025-07-29 09:06:18.182393,196471892,1,10,0,2,0
1,2025-07-29 09:12:26.420415,196471892,2,0,17,0,2
1,2025-07-29 09:22:42.638374,196471892,2,0,5,0,1
1,2025-07-29 09:22:04.340673,196471892,1,0,0,0,0
initialize,2025-07-29 10:46:22.189950,0,1,0,0,0,0
initialize,2025-07-29 10:46:22.189957,0,2,0,0,0,0
1,2025-07-29 10:46:22.189950,0,1,0,0,0,0
1,2025-07-29 10:46:22.189957,0,2,0,0,0,0
1,2025-07-29 10:46:29.489893,1111111134135,1,0,0,0,0
1,2025-07-29 10:46:31.902221,1111111151150,2,0,0,0,0
1,2025-07-29 10:46:39.141060,1111110209209,1,0,0,0,0
1,2025-07-29 10:46:41.553491,19647186244,2,0,0,0,0
1,2025-07-29 10:46:46.395043,5102000232,2,0,0,0,0
1,2025-07-29 10:46:48.807859,1111110209209,2,0,0,0,0
1,2025-07-29 10:46:51.220931,1111111151150,2,0,0,0,0
1,2025-07-29 10:46:53.632985,19647186244,2,0,0,0,0
