Mode,Start_Time,Animal,Unit,Weight
1,2025-08-11 00:01:06.073056,1111110252252,3,18.45
1,2025-08-11 00:01:06.276622,1111110252252,3,25.29
1,2025-08-11 00:01:06.481674,1111110252252,3,26.61
1,2025-08-11 00:01:06.685248,1111110252252,3,22.46
1,2025-08-11 00:01:06.888985,1111110252252,3,21.4
1,2025-08-11 00:01:07.093235,1111110252252,3,15.8
1,2025-08-11 00:01:07.297320,1111110252252,3,13.79
1,2025-08-11 00:01:07.500742,1111110252252,3,8.09
1,2025-08-11 00:01:07.704273,1111110252252,3,0.64
1,2025-08-11 00:01:07.907553,1111110252252,3,-0.22
1,2025-08-11 00:05:56.596965,1111110209209,3,27.22
1,2025-08-11 00:05:56.799725,1111110209209,3,25.61
1,2025-08-11 00:05:57.002540,1111110209209,3,27.08
1,2025-08-11 00:05:57.205883,1111110209209,3,26.48
1,2025-08-11 00:05:57.409410,1111110209209,3,16.21
1,2025-08-11 00:05:57.612515,1111110209209,3,14.85
1,2025-08-11 00:05:57.815443,1111110209209,3,11.44
1,2025-08-11 00:05:58.018347,1111110209209,3,4.33
1,2025-08-11 00:05:58.221052,1111110209209,3,0.66
1,2025-08-11 00:05:58.424090,1111110209209,3,0.47
1,2025-08-11 00:06:32.194823,19647186244,3,26.61
1,2025-08-11 00:06:32.399138,19647186244,3,23.21
1,2025-08-11 00:06:32.603239,19647186244,3,20.52
1,2025-08-11 00:06:32.807668,19647186244,3,10.14
1,2025-08-11 00:06:33.010931,19647186244,3,3.59
1,2025-08-11 00:06:33.214870,19647186244,3,2.36
1,2025-08-11 00:06:33.417595,19647186244,3,0.42
1,2025-08-11 00:06:33.621082,19647186244,3,1.15
1,2025-08-11 00:06:33.824943,19647186244,3,1.25
1,2025-08-11 00:06:34.028032,19647186244,3,-0.05
1,2025-08-11 00:11:56.117612,19645782,3,25.17
1,2025-08-11 00:11:56.320554,19645782,3,27.83
1,2025-08-11 00:11:56.524093,19645782,3,26.79
1,2025-08-11 00:11:56.727353,19645782,3,27.44
1,2025-08-11 00:11:56.930122,19645782,3,34.03
1,2025-08-11 00:11:57.132973,19645782,3,18.6
1,2025-08-11 00:11:57.335849,19645782,3,15.74
1,2025-08-11 00:11:57.540301,19645782,3,13.9
1,2025-08-11 00:11:57.743252,19645782,3,11.61
1,2025-08-11 00:11:57.946169,19645782,3,5.59
1,2025-08-11 00:12:12.478485,196471892,3,30.65
1,2025-08-11 00:12:12.681404,196471892,3,30.47
1,2025-08-11 00:12:12.884040,196471892,3,30.61
1,2025-08-11 00:12:13.087947,196471892,3,27.93
1,2025-08-11 00:12:13.291246,196471892,3,29.95
1,2025-08-11 00:12:13.494891,196471892,3,29.98
1,2025-08-11 00:12:13.698172,196471892,3,29.97
1,2025-08-11 00:12:13.902107,196471892,3,30.43
1,2025-08-11 00:12:14.104987,196471892,3,30.26
1,2025-08-11 00:12:14.307666,196471892,3,29.88
1,2025-08-11 00:13:19.214135,19644148217,3,23.59
1,2025-08-11 00:13:19.417410,19644148217,3,24.66
1,2025-08-11 00:13:19.622537,19644148217,3,29.08
1,2025-08-11 00:13:19.825794,19644148217,3,28.32
1,2025-08-11 00:13:20.028476,19644148217,3,25.87
1,2025-08-11 00:13:20.231248,19644148217,3,18.93
1,2025-08-11 00:13:20.434378,19644148217,3,12.19
1,2025-08-11 00:13:20.637181,19644148217,3,11.55
1,2025-08-11 00:13:20.840276,19644148217,3,5.49
1,2025-08-11 00:13:21.043086,19644148217,3,0.13
1,2025-08-11 00:18:44.893352,1111110252252,3,18.66
1,2025-08-11 00:18:45.096146,1111110252252,3,15.44
1,2025-08-11 00:18:45.300032,1111110252252,3,24.97
1,2025-08-11 00:18:45.503956,1111110252252,3,27.05
1,2025-08-11 00:18:45.707831,1111110252252,3,27.26
1,2025-08-11 00:18:45.910567,1111110252252,3,19.64
1,2025-08-11 00:18:46.113102,1111110252252,3,15.31
1,2025-08-11 00:18:46.315804,1111110252252,3,12.51
1,2025-08-11 00:18:46.518965,1111110252252,3,6.84
1,2025-08-11 00:18:46.722186,1111110252252,3,4.42
1,2025-08-11 00:25:48.975878,1111111151150,3,21.25
1,2025-08-11 00:25:49.179881,1111111151150,3,22.52
1,2025-08-11 00:25:49.384042,1111111151150,3,28.23
1,2025-08-11 00:25:49.587537,1111111151150,3,24.81
